,black,female,vprev,age,edu,age_edu,state,region,y
1588,0,1,0.537000003655752,2,4,8,14,2,1
1589,0,0,0.548066697978973,2,3,7,23,2,1
1590,0,1,0.599733334604899,2,2,6,42,2,1
1591,0,0,0.505500021378199,4,3,15,24,2,0
1592,0,0,0.548066697978973,2,4,8,23,2,0
1593,0,0,0.527833360989889,4,2,14,50,2,0
1594,0,1,0.526566670163472,1,2,2,39,1,1
1595,0,1,0.552200000635783,2,4,8,36,2,0
1596,0,1,0.548066697978973,3,2,10,23,2,1
1597,0,1,0.526566670163472,1,3,3,39,1,1
1598,0,1,0.566633343823751,2,2,6,7,1,1
1599,0,1,0.571833309491475,3,3,11,34,3,1
1600,0,0,0.52436664425532,2,4,8,33,1,1
1601,0,1,0.548066697978973,2,2,6,23,2,1
1602,0,1,0.548066697978973,2,2,6,23,2,1
1603,0,1,0.505500021378199,2,4,8,24,2,0
1604,0,1,0.611633290735881,1,3,3,10,3,1
1605,0,0,0.537000003655752,2,4,8,14,2,1
1606,0,1,0.594033358287811,2,2,6,44,3,0
1607,0,1,0.552200000635783,4,1,13,36,2,0
1608,0,0,0.564166665871938,1,2,2,31,1,0
1609,1,1,0.537000003655752,1,3,3,14,2,0
1610,0,1,0.537000003655752,1,4,4,14,2,1
1611,0,0,0.571833309491475,1,2,2,34,3,1
1612,0,1,0.571833309491475,1,2,2,34,3,1
1613,0,1,0.552200000635783,3,2,10,36,2,1
1614,0,0,0.527833360989889,3,3,11,50,2,0
1615,0,0,0.526566670163472,2,2,6,39,1,1
1616,0,1,0.505500021378199,2,4,8,24,2,1
1617,0,1,0.548066697978973,1,2,2,23,2,1
1618,0,1,0.533566686375936,4,2,14,26,2,0
1619,0,0,0.527833360989889,2,3,7,50,2,1
1620,0,1,0.523033343982697,2,1,5,11,3,1
1621,0,1,0.602099974091848,2,3,7,17,2,1
1622,0,1,0.533566686375936,2,2,6,26,2,1
1623,0,0,0.552200000635783,2,2,6,36,2,1
1624,0,1,0.548066697978973,1,2,2,23,2,1
1625,0,0,0.537000003655752,3,4,12,14,2,0
1626,0,1,0.581833334445953,3,1,9,15,2,1
1627,0,1,0.611633290735881,1,3,3,10,3,1
1628,0,1,0.566633343823751,2,3,7,7,1,0
1629,0,0,0.548066697978973,2,3,7,23,2,0
1630,1,1,0.527833360989889,1,2,2,50,2,0
1631,0,1,0.552200000635783,4,2,14,36,2,0
1632,0,1,0.523033343982697,1,3,3,11,3,1
1633,0,0,0.527833360989889,4,2,14,50,2,0
1634,0,1,0.611633290735881,1,2,2,10,3,0
1635,1,1,0.565133328723908,3,2,10,1,3,0
1636,0,0,0.537000003655752,2,4,8,14,2,0
1637,0,0,0.565133328723908,2,3,7,1,3,0
1638,0,0,0.611633290735881,4,3,15,10,3,1
1639,1,0,0.603233325068156,2,2,6,37,3,1
1640,0,1,0.594033358287811,4,2,14,44,3,1
1641,0,1,0.524800026067098,4,3,15,16,2,1
1642,1,0,0.533566686375936,2,3,7,26,2,0
1643,1,1,0.534600032583872,2,2,6,8,1,0
1644,1,1,0.501166654507319,1,2,2,21,1,0
1645,0,0,0.548066697978973,1,4,4,23,2,0
1646,0,1,0.537000003655752,3,2,10,14,2,1
1647,0,0,0.552200000635783,1,2,2,36,2,1
1648,0,1,0.571833309491475,1,2,2,34,3,1
1649,0,1,0.52436664425532,2,2,6,33,1,0
1650,0,1,0.552200000635783,3,2,10,36,2,1
1651,0,0,0.533566686375936,1,3,3,26,2,1
1652,0,0,0.594033358287811,3,4,12,44,3,1
1653,0,0,0.552200000635783,2,3,7,36,2,1
1654,0,0,0.611633290735881,2,4,8,10,3,1
1655,0,0,0.611633290735881,2,3,7,10,3,1
1656,0,1,0.611633290735881,2,3,7,10,3,1
1657,0,1,0.537000003655752,3,2,10,14,2,1
1658,0,1,0.527833360989889,2,2,6,50,2,1
1659,0,0,0.529166691144307,2,2,6,18,3,1
1660,0,1,0.571833309491475,2,2,6,34,3,1
1661,0,0,0.537000003655752,3,2,10,14,2,1
1662,0,1,0.527833360989889,1,3,3,50,2,1
1663,0,1,0.52436664425532,2,4,8,33,1,1
1664,0,1,0.526566670163472,1,3,3,39,1,1
1665,0,0,0.608066638533274,3,3,11,47,3,1
1666,1,0,0.582999997297923,2,2,6,25,3,0
1667,0,0,0.611633290735881,4,3,15,10,3,0
1668,1,1,0.523033343982697,2,4,8,11,3,0
1669,0,1,0.584099987602234,2,4,8,19,3,1
1670,0,1,0.594033358287811,1,3,3,44,3,1
1671,0,0,0.501166654507319,4,4,16,21,1,0
1672,0,1,0.527833360989889,2,2,6,50,2,0
1673,0,0,0.594033358287811,4,3,15,44,3,1
1674,1,0,0.554300017801921,3,1,9,43,3,1
1675,0,1,0.548066697978973,1,2,2,23,2,1
1676,0,0,0.548066697978973,1,2,2,23,2,1
1677,1,1,0.594033358287811,3,2,10,44,3,0
1678,0,1,0.611633290735881,1,2,2,10,3,0
1679,0,1,0.594033358287811,1,3,3,44,3,0
1680,0,1,0.581833334445953,4,1,13,15,2,1
1681,0,1,0.611633290735881,4,1,13,10,3,1
1682,0,1,0.533566686375936,3,2,10,26,2,1
1683,0,0,0.581833334445953,4,3,15,15,2,0
1684,0,1,0.611633290735881,4,3,15,10,3,1
1685,0,0,0.594033358287811,1,2,2,44,3,1
1686,0,1,0.594033358287811,3,3,11,44,3,1
1687,0,1,0.523033343982697,3,2,10,11,3,0
1688,1,0,0.548066697978973,1,2,2,23,2,0
1689,1,0,0.571833309491475,1,2,2,34,3,0
1690,1,1,0.554300017801921,2,3,7,43,3,0
1691,0,0,0.594033358287811,3,2,10,44,3,1
1692,0,0,0.554300017801921,2,4,8,43,3,1
1693,0,0,0.548066697978973,2,3,7,23,2,1
1694,0,0,0.529166691144307,2,2,6,18,3,1
1695,0,0,0.52436664425532,3,2,10,33,1,1
1696,0,1,0.548066697978973,3,2,10,23,2,1
1697,0,0,0.552200000635783,4,2,14,36,2,1
1698,0,1,0.582999997297923,2,3,7,25,3,1
1699,0,1,0.493566658401489,4,2,14,49,1,1
1700,1,0,0.584099987602234,2,4,8,19,3,0
1701,0,0,0.614366671593984,3,4,12,35,2,0
1702,0,1,0.539733344459534,4,3,15,4,3,0
1703,0,0,0.552200000635783,3,2,10,36,2,1
1704,0,1,0.552200000635783,4,3,15,36,2,1
1705,0,1,0.584099987602234,3,2,10,19,3,1
1706,0,1,0.526566670163472,1,4,4,39,1,1
1707,1,1,0.594033358287811,3,2,10,44,3,0
1708,0,1,0.554300017801921,2,2,6,43,3,0
1709,0,0,0.548066697978973,2,2,6,23,2,0
1710,1,0,0.584099987602234,2,2,6,19,3,0
1711,0,1,0.548066697978973,1,2,2,23,2,0
1712,0,1,0.582999997297923,2,3,7,25,3,1
1713,0,0,0.554300017801921,3,4,12,43,3,1
1714,0,1,0.608066638533274,2,3,7,47,3,1
1715,0,1,0.505500021378199,2,3,7,24,2,0
1716,0,0,0.548066697978973,2,4,8,23,2,0
1717,1,0,0.594033358287811,2,3,7,44,3,0
1718,1,0,0.501166654507319,1,2,2,21,1,0
1719,0,0,0.584099987602234,1,3,3,19,3,1
1720,0,0,0.570766682402293,2,2,6,27,4,1
1721,0,0,0.594033358287811,3,2,10,44,3,1
1722,0,1,0.608066638533274,2,2,6,47,3,0
1723,0,0,0.543666702906291,4,3,15,5,4,1
1724,0,0,0.611633290735881,1,2,2,10,3,1
1725,0,0,0.594033358287811,1,3,3,44,3,1
1726,0,1,0.524800026067098,4,4,16,16,2,0
1727,0,0,0.548066697978973,2,3,7,23,2,1
1728,0,0,0.543666702906291,2,4,8,5,4,1
1729,0,0,0.554433295345306,1,3,3,48,4,1
1730,0,1,0.611633290735881,4,3,15,10,3,1
1731,0,0,0.566633343823751,1,2,2,7,1,1
1732,0,1,0.543666702906291,1,2,2,5,4,1
1733,0,1,0.611633290735881,4,2,14,10,3,1
1734,0,0,0.543666702906291,4,2,14,5,4,0
1735,0,1,0.594033358287811,2,2,6,44,3,0
1736,0,1,0.505500021378199,2,2,6,24,2,0
1737,0,1,0.602099974091848,1,2,2,17,2,1
1738,0,0,0.537000003655752,2,3,7,14,2,0
1739,1,1,0.554433295345306,2,3,7,48,4,0
1740,0,0,0.584566701952616,3,3,11,6,4,1
1741,0,0,0.692699998092651,1,3,3,45,4,1
1742,0,0,0.611633290735881,3,2,10,10,3,1
1743,0,0,0.529166691144307,3,1,9,18,3,1
1744,0,1,0.552200000635783,4,3,15,36,2,1
1745,0,1,0.543666702906291,3,2,10,5,4,0
1746,0,1,0.554433295345306,4,2,14,48,4,0
1747,0,1,0.548066697978973,3,4,12,23,2,1
1748,0,1,0.602099974091848,4,1,13,17,2,0
1749,0,1,0.584566701952616,3,2,10,6,4,0
1750,0,0,0.543666702906291,3,3,11,5,4,0
1751,0,1,0.505500021378199,3,3,11,24,2,0
1752,0,0,0.613366670163472,2,2,6,3,4,0
1753,0,1,0.524800026067098,2,2,6,16,2,0
1754,0,1,0.534600032583872,4,2,14,8,1,0
1755,0,1,0.543666702906291,3,4,12,5,4,0
1756,0,1,0.611633290735881,4,1,13,10,3,0
1757,1,0,0.501166654507319,3,2,10,21,1,0
1758,0,1,0.547800015417735,2,2,6,32,4,0
1759,0,1,0.543666702906291,1,1,1,5,4,1
1760,0,1,0.594033358287811,1,4,4,44,3,0
1761,0,1,0.543666702906291,2,4,8,5,4,1
1762,0,1,0.611633290735881,2,4,8,10,3,1
1763,0,1,0.547800015417735,2,3,7,32,4,1
1764,0,1,0.543666702906291,1,2,2,5,4,1
1765,0,1,0.493566658401489,4,4,16,49,1,1
1766,0,0,0.581833334445953,2,2,6,15,2,0
1767,0,1,0.527833360989889,3,2,10,50,2,0
1768,0,1,0.543666702906291,2,3,7,5,4,1
1769,0,1,0.523033343982697,2,4,8,11,3,1
1770,0,1,0.565133328723908,4,1,13,1,3,1
1771,0,0,0.527833360989889,1,1,1,50,2,0
1772,1,0,0.552200000635783,1,4,4,36,2,1
1773,0,1,0.554433295345306,3,4,12,48,4,0
1774,0,1,0.613366670163472,2,2,6,3,4,0
1775,0,1,0.547800015417735,4,4,16,32,4,1
1776,1,1,0.52436664425532,1,1,1,33,1,1
1777,1,0,0.611633290735881,2,2,6,10,3,1
1778,0,1,0.554433295345306,1,1,1,48,4,1
1779,0,0,0.544333343505859,2,2,6,38,4,0
1780,0,0,0.584566701952616,2,4,8,6,4,1
1781,0,1,0.529166691144307,4,4,16,18,3,0
1782,0,0,0.526566670163472,2,2,6,39,1,0
1783,0,1,0.544333343505859,1,2,2,38,4,0
1784,0,0,0.52436664425532,3,1,9,33,1,0
1785,0,1,0.547800015417735,1,1,1,32,4,0
1786,0,0,0.543666702906291,1,1,1,5,4,0
1787,0,1,0.52436664425532,1,2,2,33,1,0
1788,0,1,0.539733344459534,1,2,2,4,3,0
1789,0,1,0.581833334445953,3,2,10,15,2,1
1790,0,1,0.548066697978973,1,4,4,23,2,1
1791,0,1,0.543666702906291,1,4,4,5,4,0
1792,0,0,0.505500021378199,3,4,12,24,2,0
1793,0,0,0.548066697978973,1,4,4,23,2,0
1794,0,1,0.526566670163472,3,2,10,39,1,0
1795,0,1,0.527833360989889,4,4,16,50,2,0
1796,0,1,0.533566686375936,3,2,10,26,2,1
1797,0,0,0.548066697978973,3,4,12,23,2,1
1798,0,0,0.534600032583872,1,3,3,8,1,1
1799,0,0,0.603833326975505,3,3,11,29,4,1
1800,0,1,0.594033358287811,1,3,3,44,3,0
1801,0,0,0.529166691144307,1,2,2,18,3,0
1802,0,0,0.594033358287811,3,4,12,44,3,0
1803,0,0,0.524800026067098,3,2,10,16,2,1
1804,0,0,0.581833334445953,2,2,6,15,2,0
1805,0,0,0.527833360989889,2,3,7,50,2,1
1806,1,1,0.52436664425532,3,3,11,33,1,1
1807,0,1,0.608066638533274,2,3,7,47,3,1
1808,0,0,0.552200000635783,1,4,4,36,2,1
1809,0,1,0.52436664425532,1,3,3,33,1,1
1810,0,1,0.608066638533274,2,4,8,47,3,1
1811,0,1,0.594033358287811,3,2,10,44,3,1
1812,0,1,0.584566701952616,1,3,3,6,4,1
1813,1,0,0.564166665871938,1,3,3,31,1,1
1814,0,1,0.537000003655752,4,1,13,14,2,1
1815,0,0,0.543666702906291,4,1,13,5,4,1
1816,0,1,0.564166665871938,1,2,2,31,1,1
1817,0,0,0.608066638533274,3,4,12,47,3,0
1818,0,0,0.594033358287811,2,3,7,44,3,1
1819,0,0,0.613366670163472,3,3,11,3,4,1
1820,0,1,0.543666702906291,2,3,7,5,4,1
1821,0,0,0.523033343982697,1,3,3,11,3,0
1822,0,1,0.543666702906291,1,2,2,5,4,0
1823,0,1,0.544333343505859,2,2,6,38,4,0
1824,0,1,0.533566686375936,1,2,2,26,2,0
1825,0,1,0.552200000635783,4,2,14,36,2,1
1826,0,1,0.584566701952616,2,3,7,6,4,1
1827,0,1,0.543666702906291,2,3,7,5,4,1
1828,0,0,0.564166665871938,2,4,8,31,1,1
1829,0,0,0.611633290735881,2,3,7,10,3,1
1830,0,0,0.564166665871938,1,2,2,31,1,1
1831,0,0,0.52436664425532,4,2,14,33,1,1
1832,0,0,0.543666702906291,2,3,7,5,4,1
1833,0,1,0.548066697978973,4,2,14,23,2,1
1834,0,1,0.52436664425532,3,3,11,33,1,0
1835,0,1,0.549599981244405,1,2,2,20,1,0
1836,0,1,0.581833334445953,2,2,6,15,2,0
1837,0,1,0.533566686375936,3,2,10,26,2,1
1838,0,0,0.543666702906291,2,3,7,5,4,1
1839,0,0,0.554433295345306,2,3,7,48,4,0
1840,0,1,0.523033343982697,2,2,6,11,3,0
1841,0,1,0.554300017801921,2,4,8,43,3,1
1842,0,1,0.52436664425532,3,3,11,33,1,0
1843,0,0,0.566633343823751,3,2,10,7,1,1
1844,0,1,0.549599981244405,1,2,2,20,1,1
1845,0,1,0.526566670163472,2,2,6,39,1,1
1846,0,0,0.493566658401489,4,1,13,49,1,0
1847,0,1,0.603833326975505,3,3,11,29,4,1
1848,0,1,0.526566670163472,3,1,9,39,1,0
1849,0,1,0.543666702906291,1,3,3,5,4,1
1850,0,1,0.613366670163472,2,3,7,3,4,0
1851,0,1,0.524800026067098,1,2,2,16,2,0
1852,0,1,0.554433295345306,3,3,11,48,4,1
1853,1,1,0.543666702906291,2,2,6,5,4,0
1854,0,1,0.489766651884715,4,2,14,22,1,1
1855,0,1,0.566633343823751,1,4,4,7,1,1
1856,0,1,0.572766618665059,1,3,3,41,3,1
1857,0,1,0.611633290735881,2,4,8,10,3,1
1858,0,1,0.566633343823751,2,3,7,7,1,1
1859,0,1,0.611633290735881,2,3,7,10,3,0
1860,0,0,0.552200000635783,2,2,6,36,2,0
1861,0,0,0.52436664425532,2,2,6,33,1,0
1862,0,0,0.526566670163472,2,4,8,39,1,1
1863,0,1,0.564166665871938,2,2,6,31,1,1
1864,0,1,0.527833360989889,1,2,2,50,2,1
1865,0,1,0.533566686375936,3,4,12,26,2,0
1866,1,1,0.548066697978973,3,4,12,23,2,0
1867,0,0,0.564166665871938,2,3,7,31,1,1
1868,0,1,0.493566658401489,2,3,7,49,1,0
1869,0,0,0.533566686375936,2,2,6,26,2,0
1870,0,1,0.594033358287811,4,4,16,44,3,1
1871,0,0,0.527833360989889,2,3,7,50,2,0
1872,0,1,0.549599981244405,3,2,10,20,1,1
1873,0,1,0.608066638533274,1,4,4,47,3,1
1874,0,1,0.543666702906291,2,3,7,5,4,0
1875,0,0,0.611633290735881,2,2,6,10,3,0
1876,0,1,0.543666702906291,1,1,1,5,4,1
1877,0,1,0.526566670163472,1,3,3,39,1,1
1878,0,0,0.548066697978973,2,4,8,23,2,0
1879,0,0,0.527833360989889,2,4,8,50,2,1
1880,0,1,0.489766651884715,2,3,7,22,1,1
1881,0,0,0.537000003655752,2,2,6,14,2,1
1882,0,1,0.549599981244405,4,1,13,20,1,1
1883,0,1,0.608066638533274,2,2,6,47,3,1
1884,0,1,0.594033358287811,4,1,13,44,3,1
1885,0,0,0.565133328723908,2,2,6,1,3,1
1886,0,0,0.523033343982697,1,2,2,11,3,1
1887,0,1,0.543666702906291,1,3,3,5,4,1
1888,0,1,0.548066697978973,1,3,3,23,2,1
1889,0,0,0.554300017801921,3,2,10,43,3,1
1890,0,1,0.526566670163472,3,2,10,39,1,1
1891,0,0,0.594033358287811,2,2,6,44,3,1
1892,0,0,0.608066638533274,3,1,9,47,3,1
1893,0,0,0.571833309491475,2,4,8,34,3,0
1894,0,0,0.548066697978973,2,3,7,23,2,1
1895,0,1,0.608066638533274,4,3,15,47,3,1
1896,0,1,0.581833334445953,2,2,6,15,2,1
1897,0,1,0.52436664425532,1,3,3,33,1,0
1898,0,0,0.526566670163472,2,4,8,39,1,0
1899,0,1,0.547800015417735,3,2,10,32,4,1
1900,0,0,0.543666702906291,1,2,2,5,4,0
1901,0,1,0.52436664425532,2,1,5,33,1,0
1902,0,1,0.584099987602234,2,3,7,19,3,1
1903,0,1,0.603233325068156,3,4,12,37,3,1
1904,0,1,0.523033343982697,2,2,6,11,3,1
1905,1,0,0.548066697978973,2,2,6,23,2,0
1906,0,0,0.529166691144307,2,1,5,18,3,0
1907,0,1,0.611633290735881,2,4,8,10,3,1
1908,0,1,0.543666702906291,1,2,2,5,4,1
1909,0,0,0.543666702906291,2,4,8,5,4,1
1910,1,0,0.493566658401489,1,2,2,49,1,1
1911,0,1,0.548066697978973,4,1,13,23,2,1
1912,0,1,0.692699998092651,4,2,14,45,4,1
1913,0,1,0.554433295345306,3,2,10,48,4,0
1914,0,1,0.581833334445953,1,2,2,15,2,0
1915,0,0,0.599733334604899,2,2,6,42,2,0
1916,0,0,0.526566670163472,3,3,11,39,1,1
1917,0,0,0.501166654507319,3,3,11,21,1,1
1918,0,0,0.611633290735881,3,4,12,10,3,0
1919,0,0,0.611633290735881,2,2,6,10,3,1
1920,1,1,0.584099987602234,2,2,6,19,3,0
1921,0,1,0.566633343823751,2,4,8,7,1,0
1922,0,1,0.526566670163472,2,2,6,39,1,0
1923,0,0,0.52436664425532,2,3,7,33,1,1
1924,0,0,0.552200000635783,3,4,12,36,2,1
1925,0,1,0.603233325068156,3,3,11,37,3,0
1926,0,1,0.602099974091848,2,4,8,17,2,1
1927,0,0,0.602099974091848,2,4,8,17,2,1
1928,0,1,0.52436664425532,2,2,6,33,1,1
1929,0,0,0.603233325068156,3,4,12,37,3,1
1930,0,1,0.613366670163472,3,2,10,3,4,1
1931,0,1,0.611633290735881,4,1,13,10,3,1
1932,0,0,0.501166654507319,1,3,3,21,1,0
1933,0,1,0.571833309491475,3,2,10,34,3,0
1934,1,1,0.537000003655752,2,4,8,14,2,0
1935,0,1,0.581833334445953,3,1,9,15,2,0
1936,0,1,0.489766651884715,2,4,8,22,1,1
1937,0,0,0.665466688283284,1,3,3,28,2,1
1938,0,1,0.552200000635783,2,3,7,36,2,1
1939,0,1,0.501166654507319,2,4,8,21,1,0
1940,0,1,0.565133328723908,4,4,16,1,3,1
1941,0,1,0.526566670163472,1,3,3,39,1,1
1942,0,1,0.594033358287811,1,4,4,44,3,1
1943,1,1,0.571833309491475,2,2,6,34,3,0
1944,0,1,0.501166654507319,3,3,11,21,1,0
1945,0,0,0.584566701952616,2,3,7,6,4,1
1946,1,1,0.501166654507319,2,4,8,21,1,0
1947,0,1,0.602099974091848,2,2,6,17,2,1
1948,0,0,0.526566670163472,2,4,8,39,1,0
1949,0,1,0.537000003655752,2,2,6,14,2,0
1950,0,0,0.552200000635783,3,4,12,36,2,1
1951,0,1,0.552200000635783,1,2,2,36,2,1
1952,0,0,0.543666702906291,3,2,10,5,4,1
1953,0,1,0.537000003655752,1,2,2,14,2,1
1954,0,1,0.552200000635783,1,3,3,36,2,1
1955,0,1,0.543666702906291,1,3,3,5,4,1
1956,0,1,0.505500021378199,2,4,8,24,2,1
1957,0,0,0.582999997297923,1,4,4,25,3,1
1958,0,0,0.594033358287811,1,3,3,44,3,0
1959,1,1,0.537000003655752,2,3,7,14,2,0
1960,0,1,0.537000003655752,2,3,7,14,2,0
1961,0,1,0.613366670163472,3,2,10,3,4,1
1962,0,1,0.581833334445953,3,2,10,15,2,1
1963,0,1,0.543666702906291,2,2,6,5,4,1
1964,0,1,0.565133328723908,3,2,10,1,3,1
1965,1,0,0.565133328723908,1,2,2,1,3,1
1966,0,1,0.594033358287811,2,4,8,44,3,1
1967,0,0,0.582999997297923,2,2,6,25,3,1
1968,0,1,0.524800026067098,2,4,8,16,2,1
1969,0,1,0.537000003655752,1,4,4,14,2,0
1970,0,1,0.570766682402293,3,3,11,27,4,0
1971,0,1,0.582999997297923,2,4,8,25,3,1
1972,0,0,0.554433295345306,3,3,11,48,4,1
1973,0,0,0.527833360989889,1,1,1,50,2,1
1974,0,1,0.539733344459534,3,2,10,4,3,1
1975,0,1,0.537000003655752,1,1,1,14,2,1
1976,0,1,0.533566686375936,2,4,8,26,2,0
1977,0,1,0.584099987602234,2,2,6,19,3,0
1978,0,0,0.533566686375936,4,1,13,26,2,0
1979,0,0,0.565133328723908,1,2,2,1,3,1
1980,0,0,0.582999997297923,2,4,8,25,3,1
1981,0,0,0.554300017801921,2,1,5,43,3,1
1982,0,1,0.594033358287811,3,2,10,44,3,0
1983,0,0,0.527833360989889,3,3,11,50,2,0
1984,0,1,0.613366670163472,3,2,10,3,4,0
1985,0,1,0.505500021378199,2,4,8,24,2,1
1986,0,0,0.594033358287811,3,4,12,44,3,1
1987,0,0,0.565133328723908,2,2,6,1,3,1
1988,0,1,0.537000003655752,3,3,11,14,2,1
1989,0,1,0.543666702906291,3,2,10,5,4,1
1990,0,1,0.543666702906291,1,2,2,5,4,1
1991,0,0,0.692699998092651,4,3,15,45,4,1
1992,0,0,0.633833340326945,2,3,7,51,4,1
1993,0,1,0.543666702906291,3,3,11,5,4,1
1994,0,1,0.692699998092651,2,2,6,45,4,1
1995,0,0,0.554433295345306,2,3,7,48,4,1
1996,0,0,0.543666702906291,2,4,8,5,4,1
1997,0,0,0.613366670163472,4,4,16,3,4,1
1998,0,1,0.570766682402293,2,2,6,27,4,0
1999,0,1,0.543666702906291,3,2,10,5,4,0
2000,0,1,0.544333343505859,2,4,8,38,4,0
2001,0,1,0.543666702906291,3,4,12,5,4,1
2002,0,0,0.543666702906291,3,1,9,5,4,0
2003,0,0,0.543666702906291,4,2,14,5,4,1
2004,0,1,0.543666702906291,2,3,7,5,4,1
2005,0,1,0.543666702906291,4,4,16,5,4,1
2006,0,1,0.543666702906291,1,4,4,5,4,0
2007,0,1,0.547800015417735,3,2,10,32,4,0
2008,0,0,0.543666702906291,1,4,4,5,4,0
2009,0,1,0.584566701952616,1,3,3,6,4,1
2010,0,0,0.603833326975505,1,4,4,29,4,1
2011,0,1,0.543666702906291,2,3,7,5,4,0
2012,0,1,0.613366670163472,3,2,10,3,4,1
2013,0,1,0.543666702906291,1,3,3,5,4,1
2014,0,0,0.543666702906291,2,2,6,5,4,0
2015,1,1,0.543666702906291,3,3,11,5,4,0
